2023-05-11 02:41:40,ERROR,Error in monitor_prices(): 'coroutine' object is not subscriptable
2023-05-11 02:41:40,ERROR,Error in monitor_prices(): 'coroutine' object is not subscriptable
2023-05-11 02:41:40,ERROR,Error in monitor_prices(): 'coroutine' object is not subscriptable
2023-05-11 02:41:40,ERROR,Error in monitor_prices(): 'coroutine' object is not subscriptable
2023-05-11 02:41:40,ERROR,Error in monitor_prices(): 'coroutine' object is not subscriptable
2023-05-11 02:46:06,INFO,Loading config...
2023-05-11 02:46:25,ERROR,Error in monitor_prices(): local variable 'quote_token_balance' referenced before assignment
2023-05-11 02:46:26,ERROR,Error in monitor_prices(): local variable 'quote_token_balance' referenced before assignment
2023-05-11 02:46:26,ERROR,Error in monitor_prices(): local variable 'quote_token_balance' referenced before assignment
2023-05-11 02:46:26,ERROR,Error in monitor_prices(): local variable 'quote_token_balance' referenced before assignment
2023-05-11 02:48:49,INFO,Loading config...
2023-05-11 02:48:57,ERROR,Error in monitor_prices(): local variable 'quote_token_balance' referenced before assignment
2023-05-11 02:48:57,ERROR,Error in monitor_prices(): local variable 'quote_token_balance' referenced before assignment
2023-05-11 02:48:58,ERROR,Error in monitor_prices(): local variable 'quote_token_balance' referenced before assignment
2023-05-11 02:48:58,ERROR,Error in monitor_prices(): local variable 'quote_token_balance' referenced before assignment
2023-05-11 02:49:12,INFO,Loading config...
2023-05-11 02:49:26,INFO,AMM balance: {'NGMI': 27.472604, 'SOL': {'jsonrpc': '2.0', 'result': {'context': {'apiVersion': '1.13.7', 'slot': 193237227}, 'value': 37733897}, 'id': 2}}
2023-05-11 02:49:30,ERROR,Error in monitor_prices(): huobi requires "apiKey" credential
2023-05-11 02:49:31,INFO,AMM balance: {'NGMI': 27.472604, 'SOL': {'jsonrpc': '2.0', 'result': {'context': {'apiVersion': '1.13.7', 'slot': 193237233}, 'value': 37733897}, 'id': 2}}
2023-05-11 02:49:31,ERROR,Error in monitor_prices(): huobi requires "apiKey" credential
2023-05-11 02:51:17,INFO,Loading config...
2023-05-11 02:51:24,ERROR,Error in monitor_prices(): 'coroutine' object is not subscriptable
2023-05-11 02:51:24,ERROR,Error in monitor_prices(): 'coroutine' object is not subscriptable
2023-05-11 02:51:25,ERROR,Error in monitor_prices(): 'coroutine' object is not subscriptable
2023-05-11 02:51:25,ERROR,Error in monitor_prices(): 'coroutine' object is not subscriptable
2023-05-11 02:51:26,ERROR,Error in monitor_prices(): 'coroutine' object is not subscriptable
2023-05-11 02:51:26,ERROR,Error in monitor_prices(): 'coroutine' object is not subscriptable
2023-05-11 02:51:49,INFO,Loading config...
2023-05-11 02:51:58,INFO,AMM balance: {'NGMI': 27.472604, 'SOL': 0.037733897}
2023-05-11 02:52:03,ERROR,Error in monitor_prices(): huobi requires "apiKey" credential
2023-05-11 02:52:04,INFO,AMM balance: {'NGMI': 27.472604, 'SOL': 0.037733897}
2023-05-11 02:52:04,ERROR,Error in monitor_prices(): huobi requires "apiKey" credential
